feature_set_name,dataset_scope,model_name,source_row_index,USER_KEY
expanded_feature_set,overall_without_promotion,LightGBM,13250,a194bab90d0874f5f589a4b67e3f46c75b7029e9e755b93456baae2d8010f80b061206bc2b3f6c8df1b20b41cbc2c620e361cf0f1f6e1ce737cbf27484d59b40
expanded_feature_set,overall_without_promotion,LightGBM,6245,4b1724996dc30b46d3d43052a112ea347c1282eedfbc3e72675542673f22475de8b548f8b11e95e018ce16aa24b0ce86849ff6d83ef91a6de3050d0024b6d207
expanded_feature_set,overall_without_promotion,LightGBM,17244,46fedf8ba22e11dad8df1ba722abbaf0522c80cf56215534427fbaad1c110607cc40969e8e62d9dd067147c6c7e70f3a6524c422e779b89cd2bf472db993cd7e
expanded_feature_set,overall_without_promotion,LightGBM,18357,e5df15a19244dca7f754d49491c064f42012ee9643ffbfb70155cc89f243dd800a4f9193c5187cc2933deaf92d3731d5aa9f75b443ce5c5122e5042a963202c1
expanded_feature_set,overall_without_promotion,LightGBM,121,dd0eb177d15098722cc26b6512bc64866a2cdb9f6ac74ede30ae378250d8218419ea79acc544033a25e2841af65fcf9967f827c73db90b527478cdc44527669c
expanded_feature_set,overall_without_promotion,LightGBM,9014,88ab52b83036ee4bb3ea34b69f57d6a49349b03f8d5d23515973cd55517b93a347956b07e9ae58a18d4c130591f17c21dce15229bd19ebfef329879b23077478
expanded_feature_set,overall_without_promotion,LightGBM,21968,db83a3518bbe3c8a08cde7a0248f9020fe1d414feeea8c16f8e1f410be92078b90c4838c4c2c518fc84d759456343120ee08188a6991df6a96928cd50e4367fe
expanded_feature_set,overall_without_promotion,LightGBM,487,9f2bc1aadca1e86d59103f44b928505092762ef5c9fe18bb9bbda61f75b5362a35c21813fd2f5a02023eb281784c98fe9f5412d53de878093c2d2de19e00da4f
expanded_feature_set,overall_without_promotion,LightGBM,22281,acba560837e7be44bee6eab908289e6fdf9816aca2e5296a70bdc385b2dcea72b0482da5b002f4a4b0e95a04f24ba71aea505a287b08fd1554002f18e9712f88
expanded_feature_set,overall_without_promotion,LightGBM,2339,e4caf289c135aa6c8f57777962aba507dbe50a361e0c04ae85a3b7a7aeb4cb61e2f4332fd8347810ecccdc89d61b24d833debdeb39dd0a4823208ddcc97c2b3d
expanded_feature_set,overall_without_promotion,LightGBM,18067,8f6e6dcba8f00ed6ff741835e8b6c987c88ac4751178759592947ae792d3bdf9e85392b0badaf8cb50697983cecef93f6b2dce6d65708aeb9df78c7c3505ed49
expanded_feature_set,overall_without_promotion,LightGBM,15906,9b8b311a52cd9dcaa61cbd48ea8204225a18dbc694ca6aa6e240846bb9791ef5f86284c49fc2761fe8093664e42283ea3fa34f84c8f6953de4ce697e9bd8a8d0
expanded_feature_set,overall_without_promotion,LightGBM,7693,8ae6dbb2b82c0595f99f10c7864c18d624a6c2a747354910230597ee72fea8137d4db1a9c4bb51ef231c63603f621c3d49000dd64c3d327454f3d13a0e8835ea
expanded_feature_set,overall_without_promotion,LightGBM,6762,2869a624b7e2574ef812754135d061fcf6e7f6b7b1cbc93aeb912d09a29bf628f6f04352a6c69ceb00859f77ebd2c0ec5bb44aed6397533745798f9bec66fc68
expanded_feature_set,overall_without_promotion,LightGBM,9875,ef01637657ad8eba5c0d31c748085d85813f9e287446f850f092bf86c7fca3f21269f44eb9fe4d711f26b761b50c3d6f5cc439230463f907b44cd605f34415c9
expanded_feature_set,overall_without_promotion,LightGBM,16052,c544b2bea065a70f3ee8b2775b8983c23ae9917ebd41a27bf7a8edd295f84ef64410fde168203b86f9a1b5835b920213411912902a9bcc0dd76c99e533013398
expanded_feature_set,overall_without_promotion,LightGBM,3488,3e7ccb2bee2694cad7993e656017b8d55f381ddbbf7c5f2cb74e393a444ac40129b880a9d558f06f7dc4d24f2684f4b3aca8f29afd626f7acbee2e37c37549f0
expanded_feature_set,overall_without_promotion,LightGBM,18507,f4fbd50ae9511410b96729a16ab451d54b659ca093bcbb927dce239d3b3efdd5ca24c6ac99ac3327c0cb8cea7f413aae9ce6b03f6ce271434a591c29cc0cdfb9
expanded_feature_set,overall_without_promotion,LightGBM,2995,8accf2a3aa6edcece48d298afad98cc0caa2d6ce52031689fdba8a4100d9b2d079cb451c5635adf795190d50d62b9ad0c46bd931aa521efbadbd84c65371c48a
expanded_feature_set,overall_without_promotion,LightGBM,16780,aa9ddcee0d82688f6e81918b7c3dd742a87bddeabba2aec6fe4730823c2bd0c63630c14aa4c6bc2c367d9cb18baff8e1b45e330ff1140229d14f4c6fd6269142
expanded_feature_set,overall_without_promotion,LightGBM,6306,c2201cbf0f366f263caa4525655752ba761a32881e57c7cc4211b62ca2e5d13551327755ea531129e391d8bae2335df6fcb96c89644732e6173b8f8196e51f15
expanded_feature_set,overall_without_promotion,LightGBM,649,171884d3e8cb7526f33c87e188241c6ffd7529cd0ebecdd54ddb14beac3bba9b2684b1171d59cc8b7121bc8e078a93f4d587b10d37d49ee5b7c696c57da73c5b
expanded_feature_set,overall_without_promotion,LightGBM,9312,1c5674f3810318d2a9cf4663558f16fd3a44f6c56358413db40597bce5ef2a53b74e007683c0666719c50266c2082317e7be2a668be7ffa3d35137e617fc2514
expanded_feature_set,overall_without_promotion,LightGBM,20428,b89e9585d887b979f4552c4fdb7927a068830a553d75a87ece4aad18416a180e4f80da87f0289cd666dea03ecb6b02920e8398c4370c0eb180e29d9873c095f2
expanded_feature_set,overall_without_promotion,LightGBM,3869,b2fbb21763e9d701ba64b0576660efce9fa5b8bd446b1433655c6a5e8b4f227202168b6557d68fc7f3d2594ed4893744b1a7558579bcc0c95ac1960e84faa26d
expanded_feature_set,overall_without_promotion,LightGBM,18919,ed6c3687f2c9ef29cd07b88fdf37245ed5be01a0dfb9e9de60f17f5f34e4199e3c3c55280c648e2d9755b7481b2df023d886eb90238d91cb96bb62477875c0d2
expanded_feature_set,overall_without_promotion,LightGBM,22425,87189e887f0f4bea0aafe0e543279384529160592561c1c5d30afe5d16326b914d807993718bbbb9184e924a6ae11709e772690a3bdc2133db75d846d17f447f
expanded_feature_set,overall_without_promotion,LightGBM,9447,faba2ce47adcb532e17aa0f106e54960f3b5a25e11faf417012b7fdefe431abc8560fe66b5f153231217daedd971a014b86e339537efc26839b9b09f3a33679a
expanded_feature_set,overall_without_promotion,LightGBM,23063,5ec3beea74a4f9f7086bba28c3ece2a0727bf393005a21f08bf99f59c1f13e947b150623ae46ca45f45f7a94b69fb4efb5ee0c26d139261641f1c65b6935554b
expanded_feature_set,overall_without_promotion,LightGBM,22157,3bbdfb15d285f9efb717f7b21106e7194d607e625daf54689f050ff8b7a25c57bedfb02f5b5e2af35bb40ee3bb8a4f17a19bba0de8ac9707abd7cbf2b89aa277
expanded_feature_set,overall_without_promotion,LightGBM,7442,afae229869390b20a30a362412deafac0323bd4c300590f63c49088f47e5e0a6d1689a775f70eda87eda1bdf95eb93f118d13f0dd92adf9677d84105c564142b
expanded_feature_set,overall_without_promotion,LightGBM,10364,29cc59e880eafb0e40618a1e5e02301c17d415b2d9052073d88ee49ee7190b4ded879a3674672f88f9d721806c7ad6010d3143167712aeb1f6fd03d565c70312
expanded_feature_set,overall_without_promotion,LightGBM,22033,881f69d7fa7800ec793401a6a6aa81d3cc1c440e7466f78a208845461825619391b9992e5d5e6766a94db707dee7831d0ad33ae723f7b508cc0dd10c28ee61a6
expanded_feature_set,overall_without_promotion,LightGBM,7460,ed308c42e348a7284fd6b3739c3442dac350f93ca3693f8cdc40191c2e125d9cb1524f4c772fa483c8ebbfe910e6c0b021007fb89e3378a43b647035e3c12938
expanded_feature_set,overall_without_promotion,LightGBM,17496,3ceac41468d12249e3f2ca844577f71a8e899e910e034e876c1f02ee4677f23faf02615700f433b5e4aef022c4a170d348b40b22803c0bfe64b0ec45836bf3c5
expanded_feature_set,overall_without_promotion,LightGBM,10587,77be515a8e73a630ee4121700f987d7e1820ea4b2013a8228772e961afc0a74ae187a8034de8a8625e7c023b52f3a830c4b609966148dec0e9759e8e55f19c8b
expanded_feature_set,overall_without_promotion,LightGBM,863,9d543ae7beaa5cf1a18417717c5a54de7c7ce4359e07e1f5309d2a7c6cae3072ba6bc908a0ceff7c75d6ffa8355484126ab1892188039fbd336ddc7e0c72130b
expanded_feature_set,overall_without_promotion,LightGBM,6137,9e31a6242bcb801039ccf4ff076a2bbf94c81d67c9d165438a785037684bb989cc7f8ba29c02c64f3f7d674478311075b8386d558787d9e1844ab715607556c3
expanded_feature_set,overall_without_promotion,LightGBM,1045,e81868f564c4f00bbb5aa6ad97eabe8e41e982ba66b767065d0144b09d64290875710d4c0b77c29790f8f900d64ab63d4dfc6ed077a932831b4fe770d5832814
expanded_feature_set,overall_without_promotion,LightGBM,6692,4a3ab2a7db59809468e2d5fa1504f069e152158e2c95cec7e01cbba3573d707d86c6a8a3c6cb4ceaad44c2561fff6490ec068117fd76f9eb611bf355c18cb153
expanded_feature_set,overall_without_promotion,LightGBM,13366,8d45eca7b9220567ec3686d5f2e4b37aa4ea08c2a59e4c4222ce9a4c82a751dc1ae49f723a6e10fd2721e28f5b3b3003255ea0339057bcaf144a7a1f1bbbba31
expanded_feature_set,overall_without_promotion,LightGBM,17660,326906cc870ea090621b55f3d4b54b9f925b9647fa3ab3d9e404ba0ed41a063703e71cd0dc17ef95072382b8b6d9f38e942728d8fd02a68acffec759f4a4cace
expanded_feature_set,overall_without_promotion,LightGBM,4573,4a715826c61429d21473d9ea167fcc2c6607aa96d791868eafd9b3c79868852c2aa1848b331c3082b1d97fd69b12e6c813a7a9865beccdaf8c338351aaac22b6
expanded_feature_set,overall_without_promotion,LightGBM,426,ed122b868823f1e24562b3f23006d6e89ce81e5af52959a4e752fba4154e74e06d3737f684cc97f5d5c0c6c7ec433328f5cc8e0626b504338ef9dd6b79ee241c
expanded_feature_set,overall_without_promotion,LightGBM,13725,abbabd1d8941d2097358f8759e850e2883ea7cd4a5571cafef76136cfed4eeaa7ed57e7628e11293202a56077aab45b598de23a95ffabb990b2a1f34a6d977cb
expanded_feature_set,overall_without_promotion,LightGBM,1370,2c9cfc958aab54e68174510dd3cff05246e3ddd423ba33859e09869e9322bb362fa189f4dbe4e44a95ec51934873fa2ba18eefd8b7d5e57731d4de108418898a
expanded_feature_set,overall_without_promotion,LightGBM,17249,7553ec236e5e45a5ccc7093b330cccbe04a7a6d12f7457c6bad7d33583466c1c0b204dc94027f1d4b25e9a326a697879cd1edb6c6f8322d9ba00d4dcf78470c8
expanded_feature_set,overall_without_promotion,LightGBM,23054,e94582c9a30bf956495befa4c8882ff608a5bf35d7814c88ea2c07147936d81af1bd5e2488b4aa5e0a0ea663975e23a898d95a6f3e8d64ba21fc02df79cd9b30
expanded_feature_set,overall_without_promotion,LightGBM,10201,a45b085df9a79e9470dbf6a30d1de15ead4b1e3bb116f8c9cfb6f68702e44b5f052446852812d87b36fd3b92e39cd67cb79c07b70cc97ad361d40cdc5270efb1
expanded_feature_set,overall_without_promotion,LightGBM,7379,98c21e12431ec71ed9d26aae11d001f0cc7a0a5a5aa9edeaafafeb5dc1f003f3f233507062255db9b264100cea717fbd61ab0628310b078606cf1cf98e963684
expanded_feature_set,overall_without_promotion,LightGBM,11698,1cf822e135f383fbc328220cd42d68a1501c424eb1e8c8077d3723d4242e866e63284148b6ff017bbaefea73ddd9d4f52f03e121c66c3f11a84a0b468d4afdb6
expanded_feature_set,overall_without_promotion,LightGBM,1697,d4f1053be258de6471c254af5f67fb1b6c83049cb2aa3a115f45558224b797127dd6998d6963324c7f2315f1760ac0c5ddecfcf3f03509687be16e81beb3e165
expanded_feature_set,overall_without_promotion,LightGBM,17529,257df1a5025cd17aaf687f556f5b5090e364e616205182931b63126c6f0b1c4885e41bf70aa4a3e87131390c0cc46848e72a1071d0de94d4e788c0a2d2a29fa4
expanded_feature_set,overall_without_promotion,LightGBM,6725,2519376d4591dc1199306205b48c8207f3bf0da03a2ef01cd91c9df9e686421d4ce8368047726281156ee2b9db09577ef0b4122021a8aa3470e19724456bdfe0
expanded_feature_set,overall_without_promotion,LightGBM,22946,f0e2395c4192c87dc4f6be9912d5c9603c632edb0c585e42e2ef6d2d740260f57a34b8381ea0fc52011cdd0d2ecd28264c3a363ea460c0505952f68a7184cd29
expanded_feature_set,overall_without_promotion,LightGBM,11132,00e810af68bf418cfa3ec0c89f0ff546579e4c61b43d07fdc6bc8200197ab5a6c30e4a898afdc6ccd1d8b24541462095f7a30ae5bb19e6b1c5b5909fcb1b15f6
expanded_feature_set,overall_without_promotion,LightGBM,19836,e6a5c48b6f5daba17bf309a1eec82c82e9d2672c6fa2b96ed961d918b05ac1591b917d1f3484845f30c92bcab6bb421bd97ff9f0434bfd49108ad6353cd0436f
expanded_feature_set,overall_without_promotion,LightGBM,9467,b8544f708fb3ce3d732c3bc70b11818a63653318618c07daf8de647f5c880844cd2ef78f13aebc29d35fd70955b667d870f622795e243c40fd490f4eddffb312
expanded_feature_set,overall_without_promotion,LightGBM,19429,1de727a378fb7eaac152d2cfd95aa41efab74a4468e15d83196c7603df2b4cb68c49d3992c36b20e71d3ab658b952532d1ea0730fdd1e1e3a036481e1a03b7b5
expanded_feature_set,overall_without_promotion,LightGBM,6942,b84e1f6d39da0eed40346a9c2a3b603c67e41774779e5845121894c46c05aea337b2d86880f151fe0d3d310898c705caebc577da333ec7994e6f7b53da0379bd
expanded_feature_set,overall_without_promotion,LightGBM,259,ffe0e11f91a3f98d00d4e438e223af7f18a520914bd2d15645fe8f536731c8f120de5b5292a104242cad4e95fe4ff62d6dd928da20d6167af29eb200a28dccfb
expanded_feature_set,overall_without_promotion,LightGBM,7528,5ee14400cabeb3ec4f86ed7f94a8dd7a16a71e6437d950ae729985e43eaf328a4b9567e015f4c37876da5232dba34c892ccdd552630985f43ee6eb76895bd42a
expanded_feature_set,overall_without_promotion,LightGBM,22565,65c3bf9ed19d8fb70bade932786b03020f7b0e665080a7c001a0a216ee04f9c255223316062cdca920b9bc95c50343c5bf5bbae2913959da3da2d2de1f7fce1b
expanded_feature_set,overall_without_promotion,LightGBM,13790,1f5bad1195d345a764534e9fd87c8bdec5564dc972abb5665465cbad0693f6137eb4c4a403f790d641ff7b5e1974e8829aaf1a0a0d73c4f00f8e31d5bb3ba79a
expanded_feature_set,overall_without_promotion,LightGBM,13166,f52d678c9f32df3fdce9babb1df253b6c6d6457aa55f83550c9285df18954bab6d6023369a6add5faaf54956aa8c5428ea859037d1d5dbbb5afbef06965ef827
expanded_feature_set,overall_without_promotion,LightGBM,315,45d3f330c0b8f9c4ce51e0bf5bd62e0479e2c45b55c0477a794a21b4d5211cf7ee873e823106b22235608f08da3ce009e646bae55c87277bef48f67c21ce8073
expanded_feature_set,overall_without_promotion,LightGBM,8597,564e3a35b2a9ec60d70829a68fa37b163ca209e39a8769794821555527918fb326e5ce4bea04551b064cf00056408b6bae99c29539a51300a973d1f28e28463a
expanded_feature_set,overall_without_promotion,LightGBM,19393,976d5a3dd4378330b196f391e51b9f1c5e8fd6171e43f9d19ba652be5d817b948a553b9a66aa28ecc24a5e3013a6557696ee368da1cf06e542c52a102a893ec0
expanded_feature_set,overall_without_promotion,LightGBM,11246,cef497f33d9593944e88ef16080f304a00760b4dc651efab69b47cb50a70206ab080f3b2f5cfa2e0b61ce3643dcb301d06c6130e1ac308d05fbf8ecd384aef15
expanded_feature_set,overall_without_promotion,LightGBM,13085,ff97c6d6442b587da133eb79e40851898cbcd105baf85e3474db4d8e5cef7f7f4001f7d5ab0466ebf0c17cb400fd58bb89db19914001060045b48f120cabc587
expanded_feature_set,overall_without_promotion,LightGBM,10647,086e1d4db23603951e96d5015605382507597822d19926db474288d47c35d87809f2e7682c8ac5f7a5811f0899e3072e808c24a55567f9d894f16309de1bd31b
expanded_feature_set,overall_without_promotion,LightGBM,10126,895de2e7482ae9c6e299e1e31caac15b4089e8eacb1c5ab35618fa76aca90499768743a75e7989391e572cbe76826a98a588561dadf2802ed99196f73c3b28d4
expanded_feature_set,overall_without_promotion,LightGBM,21960,6cd449fe018666fb1f6504e0c39967e05bd6a589f0d87ba1afc2cb6a5ff3845cf0165bd19eaea3f7c39915a5921e17daae3d1a645be75739a551cad694f035a2
expanded_feature_set,overall_without_promotion,LightGBM,21159,e13b3e9fcae81f41255bd77c50722b8057b3a6f1a3965a0689fb93dc367fc6925ca7ee920bfc17a4de6107cb76f0110535162785c444d04cc9fce0472df0a8ef
expanded_feature_set,overall_without_promotion,LightGBM,20581,8524ca4a85c7939541a906cd7f3696575232aa309009063095b5dfbb710aa8f6d0de8f5eb2b383bd7fb3e3a6a23720403af9949cece477256523166c93dd231f
expanded_feature_set,overall_without_promotion,LightGBM,13065,e621b546da62e64865b24916adc1fb40e0ef52ea773a369f9fe71831428df4b452828b0ceee547ccfd9262ab9465c44b06920df070f5fd231924c39efcbabc78
expanded_feature_set,overall_without_promotion,LightGBM,11122,f79e6a3e879d74daed12faaf3e5101db0f0e79447ade2da55bbd6094447697854bd9f0e02cc03682017ebf8582a693334a0e2cec8f628c92243b79d76dd599d7
expanded_feature_set,overall_without_promotion,LightGBM,672,5d1074c64c6006954a1ce994df98b3357016ca30ca9aa54644f9055e10ac14b5195d19dc8866b6c1e4f7ce93baaa7f694a0ec8451be7134dff2a9af883299a7b
expanded_feature_set,overall_without_promotion,LightGBM,6142,84dd6c4164747aa193c5e41746a1edfbf12989f08cdcc98314dbc470f2d2b1a7d611f9ed2358b08df51fb8ad8ed114d67dd3dd95f100f372c88560fe6d6f60b9
expanded_feature_set,overall_without_promotion,LightGBM,1031,089deaad0681591deea4c8ac28d5786def399212e6e27aa506ca7cf26109a10d3747327034c5991598cb8f93bc37b2ba91a4edb151948fa96a92a1faa90ba6df
expanded_feature_set,overall_without_promotion,LightGBM,9105,1281c2bfb384406545f9cc0b783244ed544988cfd6bc67a8688ece6bd5cd8947ed38ee0678774f87f36fab2803187e0cdcb78c4e05b79414955c027677a08dd3
expanded_feature_set,overall_without_promotion,LightGBM,15707,3d74546616e7a5b8164c85b83e85a90223226e0f0d0ae060bf1a3bc3c299e7c2cedec8ce1281171c3cf83347ed34a0103d1df5cc2c4aa618c810aa47f8a0247e
expanded_feature_set,overall_without_promotion,LightGBM,13739,94243be3953c6be2bf4bcbf3f944be442c52f437ad4f9c674d63c833300fa57bbd9a0286376c02b3818252783b148275146297b19be1ad232c44f81ef70061dc
expanded_feature_set,overall_without_promotion,LightGBM,6275,74503b2f47794059d7f32f6d41b92d120195946fcc7e432ac4c2859d6f25e491d1d9524aec387a6f7594682a271642965858c4d26415a88bb2e6e3e04e543851
expanded_feature_set,overall_without_promotion,LightGBM,22997,6c537ce5ffed73d3f202fdb3df3e3ec291647ef2fccfe857aded78e81343f1ec61a4c7596fe0dff4ae6634e83d2e8786b1838a2458408bc4a64449b9fed8bc04
expanded_feature_set,overall_without_promotion,LightGBM,15510,3ed5e6d6898ae7a477603b08faefa024f1943a2d69e12b272721e5179f76fa2c10844a2fd5c45426c40d13b185c417060f20d6b5075f0f719918b12a9fd80b74
expanded_feature_set,overall_without_promotion,LightGBM,19988,dda82073e4a177f5fbeacd157f066ec9e6d5f7667efeac38565b0e9d7e8b0ca1f48ca850335e74d249a3642c576fe5b0a5c481fe6e2e87abc73d76a669b2ad2c
expanded_feature_set,overall_without_promotion,LightGBM,2263,a54b450915c3b0133d72b8f12af88fdded93cb1d7f87e0590d870f339ada1511da45e2c3c2871661bd9ec46cede942db8e02fdb3ef559c8873fab06f8d61c2fd
expanded_feature_set,overall_without_promotion,LightGBM,12303,7ef6180b099058ef14b1c6e2d23f343f71d1219bb8ea35d10926e1702817dbd93236d25f922f573e3f7c0ca161b187cf89a189d1e8c08f1ecf88094c80e55128
expanded_feature_set,overall_without_promotion,LightGBM,18355,691960dde82832204c405de710ed07027418f11a4640383fc8ef740f0b2a53f6bdf32cc25be009193c6f65973e91e81d883acdff813f3d0d1a847a098d77bc41
expanded_feature_set,overall_without_promotion,LightGBM,21103,4bd6ec98671b33bcfb034cdff19d7850162d077c977bdd39f5ef1ec4f9fdc6fbc6e56a54d4233c3a1981a9a129be4fe24890bb56c0ec20c383fd17476f7f6a3e
expanded_feature_set,overall_without_promotion,LightGBM,3789,89dabf78d193523139c776b07d2a6a1b30deb12b7beb62c4c20d17be683d78e19952b1a0da594365df2f060a8d987672cb75197242716f040ffbe4ac805ab97a
expanded_feature_set,overall_without_promotion,LightGBM,22800,2e5c384872c51cfa1a39c45c04e3738033b9780772b6ecbbb832a8b54092ccf03c755510c7124f447e9126e61c5acdf074124c68599253ffa55414cf3be38514
expanded_feature_set,overall_without_promotion,LightGBM,14555,802e984f3fe73b108e1173b5a1052068c74bd7ba6e33fa06211ad5c4b622bc70f5d1b8fbe2de750ce3e9b27cf9e5147a31c3d33545e8c5a771d4820cdca3f61f
expanded_feature_set,overall_without_promotion,LightGBM,414,98d362948b81187cc9ac86ff6d4dbe9753c23f069b63bf7c4f84f7d4efedf60d20542bb968f4ce53b6c5c3df6b6c6d1c253fcb98b4791f64d61afa800108b3d5
expanded_feature_set,overall_without_promotion,LightGBM,15993,c5fdfb72a6db13026e9779b024fc2b0688f527e3dbdd0b84ed7a23a9bf91d93535ce51eac05b8c6de2d56d47a7ef8d041755560eda8f4da9e679f911419b082c
expanded_feature_set,overall_without_promotion,LightGBM,21434,e36945935b853beeb1fcfeafbc27023b15ad621a4e52ef4e0a94e14f8b1b1f4aed778862b45502c05a068704cb6980255729310694234fceb4422ab920dc0fd4
expanded_feature_set,overall_without_promotion,LightGBM,5316,d397625f981d574636c81146491e515f4c784ea6b362215d86cfb4ec758fe956dcef92059618ff2fc1719ab555b921360ce7cdbab6805a2e83107543668aa2fb
expanded_feature_set,overall_without_promotion,LightGBM,1584,6caf15a5c8137c1a89d7519308848239468be8a156e3eaad5a21a1dceafeff5f5db50c8b23ff3bb44443d61c98331850fc8bcd013fa1832ba2a3239476f2f454
expanded_feature_set,overall_without_promotion,LightGBM,19619,ff6152cedd7bc8c3c25804c88b53729d0f72ba907f63372fbd0dbbd2cafa04896f094ec25d184a9d01d904735d3dc962c14b464014bf6856e6c859b6f0ac40cc
expanded_feature_set,overall_without_promotion,LightGBM,9480,edbc3f3cb4daccb9e46697b03f538f8a9de8f9c0c0887801588d1380343e77f70cedd63c7a7e19c3738c00c072d990155db72d513da651794691467ffcbadb5f
expanded_feature_set,overall_without_promotion,LightGBM,13970,b4fcedf677732ddb7b0c7cd43c2df43b7f9258e5ea591e21799edbe19c1de7da429ba49a81bd95a60d6766d7d19edb7dfa62570591f9b7c6227b1f5a5f966f7b
expanded_feature_set,overall_without_promotion,LightGBM,20325,3f8b6a48704bcf2bbfefbd44e4f32877184f721e0b1c0721a454031957a7e81b0083135ece6898dfb59bdf7a7a4cbfdd229ae87f5f6e20270ab90a3b93360a1e
expanded_feature_set,overall_without_promotion,LightGBM,12680,2c2e645c740adfc6bb05be5d05b493c0f6e3a57d705f9779a58b02e37141a8944fc186456e2a80df27cfb634100a97ddfd08942c825e42d02a717a6d310cf62c
expanded_feature_set,overall_without_promotion,LightGBM,10539,83c3e3038277da44a5947187612794e46aa7f88ac1b7819bd93b38a3e5bb6def6107fe352b821ce091147f84724403bfed3177ba048c33a59495f322e8df371e
expanded_feature_set,overall_without_promotion,LightGBM,345,899ba9d8e5d3c583289494bde01d8d4504c66e57e6d5c1ee32a58bd636518a22a60a4a53d24a9c73982e81766fdda6ebf9e512cc4b5f1e30e57b7f1679838fb2
expanded_feature_set,overall_without_promotion,LightGBM,19728,e8f11a99aaf323f4914ac2c490923003ea6558d6b53f4d1cff59bb7f4c622d82eb72fa7690d57f898b2786b7d67604af604a7eb4af44ab7eb091b767d9da7644
expanded_feature_set,overall_without_promotion,LightGBM,7105,8fdbf8966c9d9aaec81148de419452097ecc490662244e9dfac5b7c77e20718563c56989e76c490408576df8dad8952f9dc65c2cb5a6c98595a711db127bb04b
expanded_feature_set,overall_without_promotion,LightGBM,17744,ae2a14697656c27ffbca93517df9dc2c12b5bcf93c6aa7f822f6a1e8657bdaa6a7274b31e7986c8c16775a1654d065bc4923a571fb7ed3d77f796ff7be02f584
expanded_feature_set,overall_without_promotion,LightGBM,3251,5cff101fa192b6322247a2ca2ff1948f9896d3dd925eedacd5ec81f59a732da2c628df83d9d05f5e0ab852d9af31041dd21495525d35d08bf88adce6e953367f
expanded_feature_set,overall_without_promotion,LightGBM,20032,74fc7f79c9755213d2bb1de5d5fc9d4be38832eb77687b952ca6791b75f684ef132efd87375a1228e4b936f816a7a90bc0241c66a279f1b3b87d15d5e5c3251a
expanded_feature_set,overall_without_promotion,LightGBM,2874,b7fc54823d5193f4b4a7dd81348a191d2c1289ee90ccdd4796b3e6f7ff7f1645db07767fb5cd8ca4e3c63d308cf8f58ef22ef41846957cd1270143547f9979fc
expanded_feature_set,overall_without_promotion,LightGBM,15217,350891fea775235bc49dc06e9114da754598da87c26f42c2096ee237e2d1cc77639f2d55c4024cc9a2e97994d970bc93ca47b5804ac153c02ffa4d57d318c54c
expanded_feature_set,overall_without_promotion,LightGBM,14300,81cd96f87f8e3aad1a72cea94823ae8b000ab3a2d88321f127b5012b8f833f72c3072e368abb4d4159ef76664dd57c4d573176c4e8e2e83a8f4ada9c9c1105de
expanded_feature_set,overall_without_promotion,LightGBM,9499,25b2f75c095d9c4cdcdb1076e07296992e803a4af4e71c549d302e405e5f7c66e1e2317eaa6ccd623bb79cd59f58223260610c0dd04e2adf3cc4a1dab888fea5
expanded_feature_set,overall_without_promotion,LightGBM,22893,525e9a82cca6ec75403b5c1bcf26759d41ee89b7356bfd349d59ea59e58b8100077414f76a5a9c7c1be40516261f49447681e6d5043948b4cd9ca7ce3f4adcd5
expanded_feature_set,overall_without_promotion,LightGBM,17895,1ba6082af953a45ff0016b6b146cf61c722a94f24477cf73053f693eb8d826db062cd145f99b471beba2689f7c2994a8c950721f5fea26253c1c4b92b8a1d856
expanded_feature_set,overall_without_promotion,LightGBM,8019,ced8e2d98294e3d8bc10adcf9e93976b7fa0b910a591a125119f473b3b30f5550e1f0fb368502f1d03623bf24101a9e0b4e5e3d5576f94ad2dc383d59dc412c6
expanded_feature_set,overall_without_promotion,LightGBM,22954,297772da0515204bfd547e641d5044f3015f75cb74fc81d7411563b481793a96ae8c6c0ae7c183a6b6f553711b16ed4882c0f369c0ee8545bec307a9f2376853
expanded_feature_set,overall_without_promotion,LightGBM,6123,179c79739ae4671eb2eacc80bf2a3c8a42424c7f5b4349f429357d360cbd870a4c5763f40355727fcf4dcf43d56cc57bf6a09c4beb2d16c5c820c52b6b9f4bbc
expanded_feature_set,overall_without_promotion,LightGBM,16625,c7c6ab2451a4c90429a5ba7bfd86322775c6fe0e90fb02e1e0a7524be5e617fae867642ffe27c51405618954f2ac063a505fa14eb2f295fdc7e33b1fa59e6346
expanded_feature_set,overall_without_promotion,LightGBM,12830,e2182a590c9b0295bb7911bbd749b903811e8818765d89f875ebdda5564fb6cf036f1dfb570780e737b6ef438bb0fa782f081bf5106f6c415f2aa5adf5e3a3e6
expanded_feature_set,overall_without_promotion,LightGBM,18490,b470b7337afc7df7b602d595cee5650d7efb6a6732aa8550d4e85e9fa9440a961dc879f125797c48e2d0c249903d1222a5a1e3163925177a8526b1891a2168b0
expanded_feature_set,overall_without_promotion,LightGBM,5120,b0601126ef9b027387dc40c9d80370aa0b041f46ed6a6519f3128383538c89ee0926047d452d98316eee39a60d131d62f6a8af8fc48bacf3f7b93673e8398555
expanded_feature_set,overall_without_promotion,LightGBM,3055,8f6fca01763e3ca2a58dd543ccdb6b4ce0cbab20a35456d0f5e539d210395f73f29b24d1b85248b33e3d90a4ec5b63b6eca6da4a56f394074247e73702ea16b2
